,id,player,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
9098,42923,minchdo01,1963,1,MIN,AL,82,225,41,58,8,0,17,42.0,0.0,0.0,30,51.0,0.0,3.0,3.0,1.0,0.0
9099,42924,minosmi01,1963,1,WS2,AL,109,315,38,72,12,2,4,30.0,8.0,6.0,33,38.0,1.0,8.0,4.0,3.0,14.0
9100,42945,normafr01,1963,1,KC1,AL,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
9101,42947,olivato01,1963,1,MIN,AL,7,7,0,3,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
9102,42951,osteecl01,1963,1,WS2,AL,49,70,8,12,0,0,1,4.0,0.0,0.0,4,20.0,0.0,0.0,5.0,0.0,1.0
9103,42952,pappami01,1963,1,BAL,AL,36,71,6,9,0,0,2,5.0,0.0,0.0,2,35.0,0.0,0.0,7.0,0.0,1.0
9104,42953,pascuca02,1963,1,MIN,AL,33,92,9,23,5,1,0,12.0,0.0,0.0,3,15.0,0.0,1.0,5.0,1.0,3.0
9105,42955,penaor01,1963,1,KC1,AL,35,62,3,9,0,0,1,8.0,0.0,0.0,6,24.0,0.0,0.0,10.0,0.0,0.0
9106,42958,perryji01,1963,1,CLE,AL,5,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
9107,42959,perryji01,1963,2,MIN,AL,35,51,5,11,2,0,0,4.0,0.0,0.0,6,12.0,0.0,0.0,1.0,0.0,1.0
9108,42966,piersji01,1963,1,WS2,AL,29,94,9,23,1,0,1,5.0,4.0,0.0,6,11.0,0.0,0.0,2.0,2.0,2.0
9109,42967,piersji01,1963,3,LAA,AL,20,52,4,16,1,0,0,4.0,0.0,1.0,5,5.0,0.0,0.0,3.0,0.0,1.0
9110,42968,pizarju01,1963,1,CHA,AL,32,73,10,13,2,0,2,10.0,0.0,0.0,3,26.0,0.0,0.0,3.0,0.0,1.0
9111,42970,postwa01,1963,2,MIN,AL,21,47,6,9,0,1,2,6.0,0.0,0.0,2,17.0,0.0,0.0,0.0,0.0,1.0
9112,42971,powelbo01,1963,1,BAL,AL,140,491,67,130,22,2,25,82.0,1.0,2.0,49,87.0,8.0,0.0,3.0,5.0,12.0
9113,42972,powervi01,1963,1,MIN,AL,138,541,65,146,28,2,10,52.0,3.0,1.0,22,24.0,0.0,0.0,13.0,2.0,15.0
9114,42976,ramospe01,1963,1,CLE,AL,54,55,13,6,0,0,3,7.0,0.0,0.0,3,32.0,0.0,0.0,4.0,0.0,0.0
9115,42979,reganph01,1963,1,DET,AL,38,63,5,9,0,0,1,5.0,0.0,0.0,3,21.0,0.0,0.0,3.0,1.0,3.0
9116,42986,roberro01,1963,1,BAL,AL,35,79,7,16,1,0,0,8.0,0.0,0.0,5,12.0,0.0,0.0,8.0,0.0,1.0
9117,42987,robinbr01,1963,1,BAL,AL,161,589,67,148,26,4,11,67.0,2.0,3.0,46,84.0,4.0,1.0,8.0,4.0,8.0
9118,43004,seguidi01,1963,1,KC1,AL,38,55,5,12,0,1,0,4.0,0.0,0.0,1,24.0,0.0,0.0,4.0,0.0,2.0
9119,43027,sturdto01,1963,2,DET,AL,28,9,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
9120,43028,sturdto01,1963,3,KC1,AL,17,11,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,2.0,0.0,0.0
9121,43036,terryra01,1963,1,NYA,AL,40,87,2,7,0,0,0,3.0,0.0,0.0,2,17.0,0.0,0.0,9.0,1.0,1.0
9122,43038,thomage01,1963,1,LAA,AL,53,167,14,35,7,1,4,15.0,0.0,0.0,9,32.0,1.0,1.0,1.0,0.0,4.0
9123,43039,thomage01,1963,2,DET,AL,49,109,13,26,4,1,1,11.0,2.0,1.0,11,22.0,0.0,1.0,0.0,3.0,1.0
9124,43057,wertzvi01,1963,1,DET,AL,6,5,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
9125,43058,wertzvi01,1963,2,MIN,AL,35,44,3,6,0,0,3,7.0,0.0,0.0,6,5.0,2.0,0.0,0.0,0.0,1.0
9126,43061,wilheho01,1963,1,CHA,AL,55,29,3,2,0,0,0,2.0,0.0,0.0,4,11.0,0.0,0.0,3.0,0.0,1.0
9127,43063,willidi02,1963,1,BOS,AL,79,136,15,35,8,0,2,12.0,0.0,0.0,15,25.0,0.0,0.0,0.0,1.0,3.0
9128,43065,willist02,1963,1,NYA,AL,29,49,2,5,1,1,0,5.0,0.0,0.0,2,29.0,0.0,1.0,1.0,0.0,0.0
9129,43069,woodwi01,1963,1,BOS,AL,25,12,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,1.0,0.0,0.0
9130,43071,wynnea01,1963,1,CLE,AL,20,11,1,3,0,0,0,0.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,0.0
9131,43072,yastrca01,1963,1,BOS,AL,151,570,91,183,40,3,14,68.0,8.0,5.0,95,72.0,6.0,1.0,1.0,1.0,12.0
9132,43076,aaronha01,1963,1,ML1,NL,161,631,121,201,29,4,44,130.0,31.0,5.0,78,94.0,18.0,0.0,0.0,5.0,11.0
9133,43079,allendi01,1963,1,PHI,NL,10,24,6,7,2,1,0,2.0,0.0,0.0,0,5.0,0.0,0.0,0.0,1.0,2.0
9134,43081,aloufe01,1963,1,SFN,NL,157,565,75,159,31,9,20,82.0,11.0,2.0,27,87.0,3.0,6.0,5.0,4.0,13.0
9135,43082,alouje01,1963,1,SFN,NL,16,24,3,6,1,0,0,5.0,0.0,1.0,0,3.0,0.0,1.0,0.0,0.0,1.0
9136,43083,alouma01,1963,1,SFN,NL,63,76,4,11,1,0,0,2.0,0.0,1.0,2,13.0,0.0,1.0,1.0,0.0,1.0
9137,43091,bailebo01,1963,1,PIT,NL,154,570,60,130,15,3,12,45.0,10.0,9.0,58,98.0,2.0,5.0,4.0,3.0,9.0
9138,43092,baileed01,1963,1,SFN,NL,105,308,41,81,8,0,21,68.0,0.0,6.0,50,64.0,11.0,1.0,0.0,2.0,6.0
9139,43095,bankser01,1963,1,CHN,NL,130,432,41,98,20,1,18,64.0,0.0,3.0,39,73.0,16.0,4.0,1.0,8.0,7.0
9140,43102,bellgu01,1963,1,ML1,NL,3,3,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9141,43105,blasido01,1963,1,CIN,NL,18,31,4,5,2,0,0,0.0,0.0,1.0,7,5.0,0.0,0.0,0.0,0.0,0.0
9142,43114,boyerke01,1963,1,SLN,NL,159,617,86,176,28,2,24,111.0,1.0,0.0,70,90.0,10.0,2.0,0.0,4.0,20.0
9143,43117,breweji01,1963,1,CHN,NL,29,6,0,0,0,0,0,1.0,0.0,0.0,3,4.0,0.0,0.0,1.0,0.0,0.0
9144,43119,brocklo01,1963,1,CHN,NL,148,547,79,141,19,11,9,37.0,24.0,12.0,31,122.0,2.0,4.0,2.0,4.0,2.0
9145,43122,brownha01,1963,1,HOU,NL,26,43,2,4,0,0,0,2.0,0.0,0.0,1,11.0,0.0,0.0,3.0,0.0,3.0
9146,43125,brunege01,1963,1,HOU,NL,5,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
9147,43127,buhlbo01,1963,1,CHN,NL,37,74,2,8,0,0,0,5.0,1.0,0.0,0,28.0,0.0,0.0,7.0,0.0,1.0
9148,43129,burdele01,1963,1,ML1,NL,17,26,2,1,0,1,0,1.0,0.0,0.0,1,11.0,0.0,2.0,4.0,0.0,0.0
9149,43130,burdele01,1963,2,SLN,NL,21,31,0,3,1,0,0,1.0,1.0,0.0,0,6.0,0.0,0.0,3.0,0.0,0.0
9150,43131,burgesm01,1963,1,PIT,NL,91,264,20,74,10,1,6,37.0,0.0,1.0,24,14.0,8.0,1.0,0.0,4.0,12.0
9151,43137,callijo01,1963,1,PHI,NL,157,626,96,178,36,11,26,78.0,8.0,3.0,50,111.0,4.0,2.0,13.0,1.0,8.0
9152,43142,cardejo02,1963,1,SFN,NL,9,5,1,1,0,0,0,2.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0
9153,43143,cardele01,1963,1,CIN,NL,158,565,42,133,22,4,7,48.0,3.0,5.0,23,101.0,6.0,4.0,8.0,1.0,13.0
9154,43145,cardwdo01,1963,1,PIT,NL,33,71,3,6,0,0,0,2.0,0.0,0.0,5,35.0,0.0,1.0,3.0,0.0,0.0
9155,43148,cartyri01,1963,1,ML1,NL,2,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
9156,43149,cepedor01,1963,1,SFN,NL,156,579,100,183,33,4,34,97.0,8.0,3.0,37,70.0,11.0,10.0,0.0,3.0,18.0
9157,43153,clemero01,1963,1,PIT,NL,152,600,77,192,23,8,17,76.0,12.0,2.0,31,64.0,6.0,4.0,4.0,3.0,24.0
9158,43155,clinety01,1963,1,ML1,NL,72,174,17,41,2,1,0,10.0,2.0,1.0,10,31.0,0.0,2.0,3.0,1.0,1.0
9159,43164,covinwe01,1963,1,PHI,NL,119,353,46,107,24,1,17,64.0,1.0,0.0,26,56.0,7.0,2.0,2.0,0.0,8.0
9160,43167,crandde01,1963,1,ML1,NL,86,259,18,52,4,0,3,28.0,1.0,4.0,18,22.0,5.0,0.0,3.0,2.0,10.0
9161,43174,davisto02,1963,1,LAN,NL,146,556,69,181,19,3,16,88.0,15.0,10.0,29,59.0,5.0,4.0,1.0,7.0,17.0
9162,43175,daviswi02,1963,1,LAN,NL,156,515,60,126,19,8,9,60.0,25.0,11.0,25,61.0,6.0,3.0,6.0,6.0,9.0
9163,43186,ellswdi01,1963,1,CHN,NL,37,94,8,9,0,0,0,5.0,0.0,0.0,8,38.0,0.0,0.0,8.0,0.0,0.0
9164,43189,facero01,1963,1,PIT,NL,56,8,0,2,0,0,0,1.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
9165,43190,fairlro01,1963,1,LAN,NL,152,490,62,133,21,0,12,77.0,5.0,2.0,58,69.0,7.0,1.0,11.0,4.0,12.0
9166,43192,farretu01,1963,1,HOU,NL,34,63,6,9,3,0,0,2.0,0.0,0.0,4,24.0,0.0,0.0,3.0,0.0,1.0
9167,43198,floodcu01,1963,1,SLN,NL,158,662,112,200,34,9,5,63.0,17.0,12.0,42,57.0,3.0,2.0,6.0,2.0,5.0
9168,43199,foileha01,1963,1,CIN,NL,1,3,0,0,0,0,0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
9169,43201,freesge02,1963,1,CIN,NL,66,217,20,53,9,1,6,26.0,4.0,2.0,17,42.0,2.0,2.0,2.0,2.0,2.0
9170,43202,frienbo01,1963,1,PIT,NL,39,86,2,9,0,0,0,2.0,0.0,0.0,1,31.0,0.0,0.0,10.0,0.0,0.0
9171,43207,gibbojo01,1963,1,PIT,NL,40,43,1,4,0,0,0,0.0,0.0,0.0,1,15.0,0.0,0.0,3.0,0.0,0.0
9172,43208,gibsobo01,1963,1,SLN,NL,41,87,12,18,3,1,3,20.0,0.0,0.0,8,35.0,0.0,0.0,5.0,0.0,1.0
9173,43214,gonzato01,1963,1,PHI,NL,155,555,78,170,36,12,4,66.0,13.0,8.0,53,68.0,5.0,8.0,4.0,5.0,11.0
9174,43223,groatdi01,1963,1,SLN,NL,158,631,85,201,43,11,6,73.0,3.0,1.0,56,58.0,2.0,6.0,7.0,4.0,18.0
9175,43224,groteje01,1963,1,HOU,NL,3,5,0,1,0,0,0,1.0,0.0,0.0,1,3.0,0.0,0.0,0.0,1.0,0.0
9176,43225,haddiha01,1963,1,PIT,NL,50,11,0,2,2,0,0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0
9177,43230,harpeto01,1963,1,CIN,NL,129,408,67,106,12,3,10,37.0,12.0,1.0,44,72.0,1.0,3.0,8.0,2.0,10.0
9178,43235,henrybi01,1963,1,CIN,NL,47,6,0,1,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,1.0,1.0,0.0
9179,43243,hodgegi01,1963,1,NYN,NL,11,22,2,5,0,0,0,3.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0
9180,43244,hoeftbi01,1963,1,SFN,NL,23,1,0,1,0,0,0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
9181,43245,hoernjo01,1963,1,HOU,NL,1,1,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9182,43247,howarfr01,1963,1,LAN,NL,123,417,58,114,16,1,28,64.0,1.0,2.0,33,116.0,4.0,4.0,2.0,3.0,7.0
9183,43252,jacksla01,1963,1,CHN,NL,37,87,5,17,5,0,0,6.0,0.0,0.0,2,24.0,0.0,0.0,9.0,0.0,2.0
9184,43257,johnske02,1963,1,HOU,NL,38,74,3,5,0,0,0,0.0,0.0,0.0,1,34.0,0.0,1.0,5.0,0.0,0.0
9185,43267,klippjo01,1963,1,PHI,NL,49,26,1,1,0,0,0,0.0,0.0,0.0,0,14.0,0.0,0.0,2.0,0.0,0.0
9186,43271,kraneed01,1963,1,NYN,NL,86,273,22,57,12,2,2,14.0,4.0,2.0,18,50.0,0.0,0.0,1.0,2.0,10.0
9187,43272,kuennha01,1963,1,SFN,NL,120,417,61,121,13,2,6,31.0,2.0,1.0,44,38.0,3.0,2.0,2.0,4.0,10.0
9188,43276,larsedo01,1963,1,SFN,NL,46,11,1,2,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0
9189,43277,lawve01,1963,1,PIT,NL,21,23,2,5,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0
9190,43293,maricju01,1963,1,SFN,NL,42,112,6,20,2,0,1,4.0,0.0,2.0,3,26.0,0.0,0.0,4.0,0.0,0.0
9191,43294,matheed01,1963,1,ML1,NL,158,547,82,144,27,4,23,84.0,3.0,4.0,124,119.0,14.0,1.0,0.0,3.0,9.0
9192,43296,maxvida01,1963,1,SLN,NL,53,51,12,12,2,0,0,3.0,0.0,0.0,6,11.0,0.0,0.0,0.0,0.0,1.0
9193,43297,mayele01,1963,1,ML1,NL,124,442,67,120,22,7,11,34.0,14.0,2.0,36,52.0,2.0,3.0,3.0,3.0,6.0
9194,43298,mayswi01,1963,1,SFN,NL,157,596,115,187,32,7,38,103.0,8.0,3.0,66,83.0,5.0,2.0,0.0,7.0,15.0
9195,43299,mazerbi01,1963,1,PIT,NL,142,534,43,131,22,3,8,52.0,2.0,0.0,32,46.0,6.0,0.0,7.0,3.0,15.0
9196,43301,mccarti01,1963,1,SLN,NL,127,405,39,117,12,7,4,51.0,5.0,2.0,27,43.0,5.0,2.0,5.0,4.0,4.0
9197,43302,mccovwi01,1963,1,SFN,NL,152,564,103,158,19,5,44,102.0,1.0,1.0,50,119.0,5.0,11.0,1.0,1.0,10.0
9198,43303,mcdanli01,1963,1,CHN,NL,57,22,1,2,0,0,1,2.0,0.0,0.0,0,8.0,0.0,0.0,1.0,0.0,0.0
9199,43304,mclisca01,1963,1,PHI,NL,33,69,7,14,3,0,0,3.0,0.0,0.0,5,28.0,0.0,0.0,4.0,0.0,0.0
9200,43305,mcmahdo02,1963,1,HOU,NL,49,12,1,1,1,0,0,0.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,0.0
9201,43306,mcmilro01,1963,1,ML1,NL,100,320,35,80,10,1,4,29.0,1.0,5.0,17,25.0,2.0,2.0,6.0,1.0,4.0
9202,43307,mcmulke01,1963,1,LAN,NL,79,233,16,55,9,0,5,28.0,1.0,2.0,20,46.0,2.0,1.0,3.0,2.0,9.0
9203,43309,millebo04,1963,1,LAN,NL,42,57,1,4,0,0,0,2.0,0.0,0.0,2,24.0,0.0,0.0,5.0,1.0,0.0
9204,43312,morgajo02,1963,1,HOU,NL,8,25,5,6,0,1,0,3.0,1.0,0.0,5,5.0,0.0,0.0,0.0,0.0,0.0
9205,43314,motama01,1963,1,PIT,NL,59,126,20,34,2,3,0,7.0,0.0,2.0,7,18.0,0.0,1.0,0.0,0.0,3.0
9206,43317,musiast01,1963,1,SLN,NL,124,337,34,86,10,2,12,58.0,2.0,0.0,35,43.0,9.0,2.0,0.0,5.0,3.0
9207,43322,nuxhajo01,1963,1,CIN,NL,35,76,6,12,2,0,0,3.0,0.0,0.0,0,25.0,0.0,1.0,4.0,0.0,0.0
9208,43333,paganjo01,1963,1,SFN,NL,148,483,46,113,12,1,6,39.0,10.0,7.0,26,67.0,5.0,4.0,3.0,3.0,6.0
9209,43337,perraro01,1963,1,LAN,NL,69,24,1,3,0,0,0,0.0,0.0,0.0,2,15.0,0.0,0.0,2.0,0.0,0.0
9210,43338,perryga01,1963,1,SFN,NL,32,18,1,4,1,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0
9211,43341,piercbi02,1963,1,SFN,NL,38,31,2,4,0,0,0,0.0,0.0,0.0,2,11.0,0.0,0.0,1.0,0.0,0.0
9212,43342,piersji01,1963,2,NYN,NL,40,124,13,24,4,1,1,10.0,1.0,2.0,10,14.0,1.0,0.0,4.0,2.0,3.0
9213,43343,pinsova01,1963,1,CIN,NL,162,652,96,204,37,14,22,106.0,27.0,8.0,36,80.0,3.0,1.0,0.0,6.0,16.0
9214,43345,podrejo01,1963,1,LAN,NL,37,64,6,9,2,0,1,8.0,0.0,0.0,1,11.0,0.0,0.0,3.0,3.0,0.0
9215,43347,postwa01,1963,1,CIN,NL,5,7,1,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,2.0
9216,43353,richepe01,1963,1,LAN,NL,20,22,1,4,1,0,0,1.0,0.0,0.0,1,9.0,0.0,0.0,2.0,0.0,0.0
9217,43355,robinfr02,1963,1,CIN,NL,140,482,79,125,19,3,21,91.0,26.0,10.0,81,69.0,20.0,14.0,0.0,3.0,7.0
9218,43358,rojasco01,1963,1,PHI,NL,64,77,18,17,0,1,1,2.0,4.0,1.0,3,8.0,0.0,1.0,1.0,0.0,3.0
9219,43360,rosepe01,1963,1,CIN,NL,157,623,101,170,25,9,6,41.0,13.0,15.0,55,72.0,0.0,5.0,6.0,6.0,8.0
9220,43364,sadecra01,1963,1,SLN,NL,39,64,6,9,0,1,0,3.0,0.0,1.0,1,11.0,0.0,0.0,7.0,1.0,1.0
9221,43368,santoro01,1963,1,CHN,NL,162,630,79,187,29,6,25,99.0,6.0,4.0,42,92.0,7.0,4.0,0.0,11.0,17.0
9222,43373,schoere01,1963,1,SLN,NL,6,5,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
9223,43374,schofdi01,1963,1,PIT,NL,138,541,54,133,18,2,3,32.0,2.0,4.0,69,83.0,1.0,3.0,4.0,2.0,10.0
9224,43381,shantbo01,1963,1,SLN,NL,55,7,0,1,0,0,0,1.0,0.0,0.0,2,1.0,0.0,0.0,1.0,0.0,0.0
9225,43382,shawbo01,1963,1,ML1,NL,48,41,1,5,0,0,0,3.0,1.0,0.0,4,15.0,0.0,0.0,7.0,0.0,0.0
9226,43385,shortch02,1963,1,PHI,NL,38,66,3,7,0,1,0,0.0,0.0,0.0,0,14.0,0.0,0.0,4.0,0.0,0.0
9227,43386,sievero01,1963,1,PHI,NL,138,450,46,108,19,2,19,82.0,0.0,2.0,43,72.0,5.0,5.0,2.0,9.0,6.0
9228,43387,simmocu01,1963,1,SLN,NL,32,81,4,13,2,1,0,5.0,1.0,0.0,2,32.0,0.0,0.0,3.0,1.0,2.0
9229,43391,skowrbi01,1963,1,LAN,NL,89,237,19,48,8,0,4,19.0,0.0,1.0,13,49.0,4.0,3.0,2.0,1.0,10.0
9230,43395,snidedu01,1963,1,NYN,NL,129,354,44,86,8,3,14,45.0,0.0,1.0,56,74.0,9.0,1.0,0.0,4.0,2.0
9231,43396,spahnwa01,1963,1,ML1,NL,33,90,7,16,4,0,2,6.0,0.0,0.0,5,24.0,0.0,0.0,4.0,1.0,0.0
9232,43402,stargwi01,1963,1,PIT,NL,108,304,34,74,11,6,11,47.0,0.0,2.0,19,85.0,0.0,2.0,0.0,3.0,6.0
9233,43403,staubru01,1963,1,HOU,NL,150,513,43,115,17,4,6,45.0,0.0,0.0,59,58.0,8.0,5.0,6.0,2.0,10.0
9234,43405,sturdto01,1963,1,PIT,NL,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9235,43410,tayloto02,1963,1,PHI,NL,157,640,102,180,20,10,5,49.0,23.0,9.0,42,99.0,1.0,7.0,7.0,4.0,11.0
9236,43413,thomafr03,1963,1,NYN,NL,126,420,34,109,9,1,15,60.0,0.0,0.0,33,48.0,5.0,3.0,0.0,2.0,23.0
9237,43417,torrejo01,1963,1,ML1,NL,142,501,57,147,19,4,14,71.0,1.0,5.0,42,79.0,4.0,5.0,1.0,7.0,19.0
9238,43437,willibi01,1963,1,CHN,NL,161,612,87,175,36,9,25,95.0,7.0,6.0,68,78.0,9.0,2.0,2.0,3.0,12.0
9239,43438,willsma01,1963,1,LAN,NL,134,527,83,159,19,3,0,34.0,40.0,19.0,44,48.0,0.0,1.0,5.0,3.0,3.0
9240,43443,worthal01,1963,1,CIN,NL,50,12,1,1,1,0,0,2.0,0.0,0.0,0,6.0,0.0,0.0,2.0,0.0,0.0
9241,43444,wynnji01,1963,1,HOU,NL,70,250,31,61,10,5,4,27.0,4.0,2.0,30,53.0,4.0,0.0,1.0,5.0,3.0
9242,43449,abernte02,1964,1,CLE,AL,53,6,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0
9243,43451,adairje01,1964,1,BAL,AL,155,569,56,141,20,3,9,47.0,3.0,2.0,28,72.0,10.0,1.0,4.0,3.0,20.0
9244,43452,adcocjo01,1964,1,LAA,AL,118,366,39,98,13,0,21,64.0,0.0,2.0,48,61.0,4.0,0.0,0.0,1.0,13.0
9245,43454,aguirha01,1964,1,DET,AL,32,53,1,3,1,0,0,3.0,0.0,0.0,1,32.0,0.0,0.0,4.0,0.0,2.0
9246,43460,aparilu01,1964,1,BAL,AL,146,578,93,154,20,3,10,37.0,57.0,17.0,49,51.0,0.0,3.0,7.0,5.0,13.0
9247,43462,azcuejo01,1964,1,CLE,AL,83,271,20,74,9,1,4,34.0,0.0,2.0,16,38.0,2.0,2.0,1.0,4.0,4.0
9248,43465,barbest01,1964,1,BAL,AL,36,47,2,7,0,0,1,4.0,0.0,1.0,4,24.0,0.0,0.0,1.0,0.0,1.0
9249,43473,blairpa01,1964,1,BAL,AL,8,1,0,0,0,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
9250,43475,blasido01,1964,1,WS2,AL,143,506,56,135,17,2,1,34.0,8.0,5.0,40,44.0,1.0,0.0,9.0,1.0,1.0
9251,43482,boyercl02,1964,1,NYA,AL,147,510,43,111,10,5,8,52.0,6.0,1.0,36,93.0,11.0,1.0,3.0,4.0,12.0
9252,43487,brinked01,1964,1,WS2,AL,132,447,54,100,20,3,8,34.0,2.0,2.0,26,99.0,1.0,4.0,2.0,3.0,6.0
9253,43493,brunege01,1964,1,LAA,AL,10,11,0,2,0,0,0,1.0,0.0,0.0,0,5.0,0.0,1.0,1.0,0.0,1.0
9254,43498,burgesm01,1964,2,CHA,AL,7,5,1,1,0,0,1,1.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0
9255,43500,campabe01,1964,1,KC1,AL,67,269,27,69,14,3,4,22.0,10.0,2.0,15,41.0,0.0,4.0,2.0,0.0,3.0
9256,43502,cashno01,1964,1,DET,AL,144,479,63,123,15,5,23,83.0,2.0,1.0,70,66.0,4.0,3.0,0.0,7.0,12.0
9257,43513,colavro01,1964,1,KC1,AL,160,588,89,161,31,2,34,102.0,3.0,1.0,83,56.0,4.0,5.0,1.0,4.0,16.0
9258,43523,davalvi01,1964,1,CLE,AL,150,577,64,156,26,2,6,51.0,21.0,11.0,34,77.0,2.0,1.0,4.0,6.0,4.0
9259,43527,donovdi01,1964,1,CLE,AL,31,48,7,7,0,0,1,8.0,0.0,0.0,10,27.0,0.0,1.0,4.0,0.0,2.0
9260,43529,downial01,1964,1,NYA,AL,40,85,5,15,1,1,0,7.0,0.0,0.0,4,33.0,0.0,0.0,4.0,0.0,2.0
9261,43530,drabomo01,1964,1,KC1,AL,54,43,2,1,0,0,0,0.0,0.0,0.0,1,23.0,0.0,0.0,1.0,0.0,1.0
9262,43540,fisheed02,1964,1,CHA,AL,59,18,0,3,0,0,0,1.0,0.0,0.0,0,6.0,0.0,0.0,1.0,0.0,0.0
9263,43542,foileha01,1964,1,LAA,AL,4,4,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
9264,43543,fordwh01,1964,1,NYA,AL,39,67,5,8,1,0,0,2.0,0.0,0.0,10,23.0,0.0,1.0,7.0,0.0,0.0
9265,43548,francti01,1964,1,CLE,AL,111,270,35,67,13,2,8,24.0,1.0,3.0,44,46.0,9.0,4.0,1.0,1.0,3.0
9266,43549,freehbi01,1964,1,DET,AL,144,520,69,156,14,8,18,80.0,5.0,1.0,36,68.0,3.0,8.0,1.0,7.0,8.0
9267,43550,fregoji01,1964,1,LAA,AL,147,505,86,140,22,9,18,72.0,8.0,3.0,72,87.0,2.0,4.0,6.0,4.0,13.0
9268,43560,grantmu01,1964,1,CLE,AL,20,22,3,6,1,0,2,5.0,1.0,0.0,1,3.0,0.0,1.0,1.0,1.0,1.0
9269,43561,grantmu01,1964,2,MIN,AL,39,60,8,10,2,0,0,3.0,0.0,0.0,2,18.0,0.0,0.0,2.0,1.0,2.0
9270,43564,greenle01,1964,1,MIN,AL,26,15,3,0,0,0,0,0.0,0.0,1.0,4,6.0,0.0,0.0,0.0,0.0,0.0
9271,43565,greenle01,1964,2,LAA,AL,39,92,13,23,2,0,2,4.0,2.0,0.0,10,8.0,0.0,1.0,0.0,1.0,3.0
9272,43566,greenle01,1964,3,BAL,AL,14,21,0,4,0,0,0,1.0,1.0,0.0,7,3.0,1.0,0.0,0.0,0.0,0.0
9273,43569,haddiha01,1964,1,BAL,AL,49,19,0,0,0,0,0,0.0,0.0,0.0,0,10.0,0.0,0.0,2.0,0.0,0.0
9274,43570,halldi01,1964,1,BAL,AL,45,16,1,2,0,0,0,3.0,0.0,0.0,1,3.0,0.0,0.0,3.0,0.0,1.0
9275,43576,hansero02,1964,1,CHA,AL,158,575,85,150,25,3,20,68.0,1.0,0.0,73,73.0,7.0,6.0,5.0,6.0,15.0
9276,43579,heganmi01,1964,1,NYA,AL,5,5,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
9277,43580,heldwo01,1964,1,CLE,AL,118,364,50,86,13,0,18,49.0,1.0,0.0,43,88.0,8.0,7.0,0.0,1.0,7.0
9278,43582,herbera01,1964,1,CHA,AL,20,36,2,5,0,0,0,3.0,0.0,0.0,1,10.0,0.0,0.0,2.0,1.0,1.0
9279,43589,hortowi01,1964,1,DET,AL,25,80,6,13,1,3,1,10.0,0.0,0.0,11,20.0,2.0,1.0,0.0,0.0,0.0
9280,43591,howarel01,1964,1,NYA,AL,150,550,63,172,27,3,15,84.0,1.0,1.0,48,73.0,12.0,5.0,0.0,4.0,10.0
9281,43598,johnto01,1964,1,CLE,AL,25,24,3,5,0,0,0,1.0,0.0,0.0,0,7.0,0.0,0.0,3.0,0.0,1.0
